customer_id,property_id,city,star_rating,booking_date,check_in_date,check_out_date,room_type,num_rooms_booked,stay_type,booking_channel,booking_value,costprice,markup,selling_price,payment_method,refund_status,refund_amount,channel_of_booking,booking_status,travel_date,cashback,coupon_redeem,Coupon USed?
417,3,Chicago,4,08-11-2024,06-12-2024,12-12-2024,Deluxe,1,Leisure,Web,46714.91,4353,1345,5698,PayPal,No,0,Web,Confirmed,07-07-2024,4.519590453,0,No
259,5,Dallas,4,08-11-2024,26-11-2024,28-11-2024,Standard,2,Leisure,Mobile App,34309,34309,10598,44907,PayPal,No,0,Web,Failed,22-06-2024,0,0,No
331,1,Los Angeles,4,08-11-2024,03-01-2025,10-01-2025,Standard,1,Business,Mobile App,31008,31008,9578,40586,Credit Card,No,0,Android,Confirmed,02-07-2024,8.494654144,0,No
84,5,Miami,4,08-11-2024,22-12-2024,26-12-2024,Standard,1,Business,Mobile App,22408,22408,6922,29330,PayPal,No,0,iOS,Confirmed,13-06-2024,0,0,No
442,5,Chicago,4,08-11-2024,31-12-2024,07-01-2025,Deluxe,1,Business,Mobile App,12286,18675,5769,24444,Bank Transfer,No,0,Web,Confirmed,13-06-2024,0,0,No
337,5,Los Angeles,2,08-11-2024,27-12-2024,30-12-2024,Standard,1,Leisure,Mobile App,14973,14973,4625,19598,Bank Transfer,Yes,0,iOS,Confirmed,24-08-2024,0,10.14361997,Yes
158,1,New York,3,08-11-2024,19-11-2024,23-11-2024,Deluxe,1,Business,Web,21684.54,16935,5231,22166,Credit Card,Yes,0,Android,Confirmed,28-11-2024,3.078575024,7.992766945,Yes
136,7,Miami,4,08-11-2024,09-12-2024,15-12-2024,Standard,1,Business,Mobile App,12865,32235,9957,42192,Bank Transfer,Yes,844.4876599,Android,Confirmed,30-06-2024,0,0,No
342,1,Seattle,3,08-11-2024,21-11-2024,28-11-2024,Standard,1,Leisure,Mobile App,17078,17078,5276,22354,Debit Card,No,0,Web,Confirmed,24-06-2024,6.975085866,0,No
450,3,Orlando,3,08-11-2024,22-12-2024,25-12-2024,Deluxe,2,Leisure,Mobile App,6510,12828,3963,16791,Debit Card,Yes,67.04746845,Android,Failed,13-06-2024,0.974869752,0,No
161,3,Miami,4,08-11-2024,25-12-2024,30-12-2024,Suite,1,Leisure,Web,4907.99,3833,1184,5017,Bank Transfer,Yes,653.7153148,Web,Confirmed,07-12-2024,9.505016397,-1.163884261,No
194,5,Los Angeles,4,08-11-2024,16-11-2024,20-11-2024,Deluxe,1,Leisure,Web,26152.05,22862,7062,29924,Bank Transfer,Yes,499.8221543,Android,Confirmed,11-11-2024,0,9.378393256,Yes
65,3,Orlando,3,08-11-2024,,,Deluxe,1,Business,Travel Agent,15284,17495,5404,22899,Debit Card,Yes,0,Web,Cancelled,16-08-2024,12.03316432,0,No
463,7,Dallas,4,08-11-2024,03-12-2024,09-12-2024,Suite,2,Leisure,Travel Agent,27702,16392,5064,21456,Bank Transfer,Yes,751.0715566,Android,Cancelled,07-07-2024,0,0,No
85,1,Orlando,5,08-11-2024,,,Standard,2,Business,Mobile App,18623,18623,5753,24376,PayPal,No,0,Web,Cancelled,10-06-2024,9.360677188,0,No
70,5,New York,2,08-11-2024,11-11-2024,16-11-2024,Standard,3,Business,Travel Agent,20609,9035,2791,11826,Bank Transfer,Yes,0,Android,Confirmed,22-09-2024,0,45.85007576,Yes
33,1,Las Vegas,3,08-11-2024,03-01-2025,06-01-2025,Suite,1,Business,Web,18427.05,27573,8517,36090,Credit Card,No,0,Web,Confirmed,30-06-2024,11.14399615,0,No
312,3,San Francisco,4,08-11-2024,20-12-2024,26-12-2024,Standard,1,Business,Web,42388.24,33104,10226,43330,Debit Card,Yes,585.5519191,Android,Confirmed,16-06-2024,8.51392107,0,No
195,3,Las Vegas,4,08-11-2024,,,Standard,1,Leisure,Travel Agent,6276,6276,1939,8215,Bank Transfer,Yes,0,Android,Cancelled,04-08-2024,9.575990049,0,No
132,7,Las Vegas,4,08-11-2024,,,Standard,1,Business,Web,21407.96,13571,4193,17764,Debit Card,Yes,710.7800502,Android,Cancelled,29-11-2024,0,40.47414185,Yes
154,5,Miami,3,08-11-2024,20-11-2024,24-11-2024,Deluxe,2,Leisure,Web,33061.4,25820,7976,33796,PayPal,No,0,Web,Failed,01-07-2024,0,0,No
126,5,Chicago,4,08-11-2024,,,Suite,1,Business,Web,44636.73,34860,10768,45628,Bank Transfer,Yes,821.3834528,iOS,Cancelled,28-08-2024,0,39.92722658,Yes
214,5,San Francisco,4,08-11-2024,12-12-2024,16-12-2024,Deluxe,1,Business,Travel Agent,29708,29708,9177,38885,Bank Transfer,Yes,858.0114528,Android,Confirmed,29-07-2024,0,0,No
32,7,Boston,5,08-11-2024,,,Standard,1,Business,Web,20425.85,27639,8538,36177,PayPal,Yes,174.0461059,Android,Cancelled,22-06-2024,0,0,No
1,5,Los Angeles,3,08-11-2024,10-12-2024,15-12-2024,Standard,1,Business,Mobile App,21813,21813,6738,28551,Bank Transfer,Yes,1297.701782,iOS,Failed,07-07-2024,0,0,No
472,5,Seattle,4,08-11-2024,12-11-2024,18-11-2024,Suite,2,Leisure,Web,27454.28,21441,6623,28064,PayPal,No,0,Android,Confirmed,04-07-2024,0,0,No
326,1,New York,3,08-11-2024,29-11-2024,05-12-2024,Deluxe,1,Business,Web,30282.8,23650,7306,30956,Bank Transfer,No,0,Android,Confirmed,07-07-2024,7.557206302,0,No
347,1,Dallas,2,08-11-2024,13-12-2024,17-12-2024,Deluxe,1,Leisure,Mobile App,26844,37599,11614,49213,Bank Transfer,Yes,513.6777335,Android,Confirmed,14-06-2024,7.468870882,0,No
140,1,Orlando,4,08-11-2024,13-11-2024,14-11-2024,Standard,1,Business,Mobile App,10953,3889,1202,5091,PayPal,Yes,1015.916052,Web,Confirmed,15-06-2024,14.77141275,0,No
462,5,Miami,4,08-11-2024,09-11-2024,16-11-2024,Standard,1,Leisure,Mobile App,10434,10434,3224,13658,Bank Transfer,Yes,942.8893227,Web,Confirmed,25-06-2024,0,0,No
469,3,Las Vegas,3,08-11-2024,,,Deluxe,1,Leisure,Travel Agent,36741,36741,11349,48090,Credit Card,No,0,Web,Cancelled,04-07-2024,10.319562,0,No
472,1,New York,5,08-11-2024,16-11-2024,23-11-2024,Deluxe,1,Business,Mobile App,34246,34246,10578,44824,Credit Card,Yes,910.9383944,Android,Confirmed,25-06-2024,13.24503829,0,No
425,3,Chicago,4,08-11-2024,19-12-2024,22-12-2024,Deluxe,2,Business,Mobile App,33349,33349,10301,43650,PayPal,Yes,243.350127,Android,Confirmed,28-10-2024,3.538309254,13.71929781,Yes
419,1,Los Angeles,4,08-11-2024,16-11-2024,18-11-2024,Standard,2,Leisure,Web,31632.41,24704,7631,32335,PayPal,Yes,0,iOS,Confirmed,16-12-2024,9.840194435,36.68747509,Yes
285,1,Los Angeles,4,08-11-2024,02-12-2024,08-12-2024,Deluxe,1,Business,Mobile App,36351,36351,11229,47580,Debit Card,Yes,0,Android,Confirmed,04-07-2024,6.635766117,0,No
203,7,San Francisco,4,08-11-2024,03-12-2024,09-12-2024,Suite,1,Leisure,Web,33978.2,26536,8197,34733,Credit Card,Yes,620.3311956,Web,Confirmed,21-06-2024,0,0,No
303,3,New York,3,08-11-2024,20-11-2024,24-11-2024,Deluxe,2,Leisure,Mobile App,17725,19211,5935,25146,Bank Transfer,No,0,Web,Confirmed,23-06-2024,10.3777658,0,No
411,5,New York,3,08-11-2024,,,Standard,1,Business,Web,43513.77,33983,10498,44481,PayPal,No,0,Web,Cancelled,27-06-2024,0,0,No
382,1,Dallas,5,08-11-2024,,,Deluxe,1,Business,Web,28184.14,22011,6800,28811,Bank Transfer,Yes,1007.010024,Android,Cancelled,12-06-2024,14.64191915,0,No
381,7,Seattle,4,08-11-2024,04-01-2025,10-01-2025,Deluxe,1,Business,Mobile App,31276,33922,10478,44400,Bank Transfer,Yes,1015.947781,Android,Confirmed,07-07-2024,0,0,No
466,3,New York,4,08-11-2024,,,Deluxe,2,Leisure,Travel Agent,36140,36140,11164,47304,PayPal,Yes,232.890256,Android,Cancelled,26-06-2024,3.386222798,0,No
287,5,San Francisco,3,08-11-2024,29-12-2024,02-01-2025,Deluxe,2,Leisure,Travel Agent,35633,35633,11007,46640,Debit Card,Yes,135.7597294,iOS,Confirmed,23-10-2024,0,7.645485993,Yes
449,7,Orlando,4,08-11-2024,14-11-2024,16-11-2024,Deluxe,1,Business,Mobile App,15121,15121,4671,19792,Bank Transfer,No,0,Web,Confirmed,17-06-2024,0,0,No
148,1,Seattle,3,08-11-2024,,,Deluxe,1,Business,Travel Agent,20942,20942,6469,27411,Debit Card,Yes,842.7734492,Android,Cancelled,16-06-2024,12.25392043,0,No
69,1,Chicago,4,08-11-2024,12-12-2024,14-12-2024,Standard,1,Business,Web,46711.07,28036,8660,36696,Debit Card,Yes,340.9109536,Web,Confirmed,14-06-2024,4.956843033,0,No
290,3,San Francisco,2,08-11-2024,10-12-2024,12-12-2024,Standard,1,Leisure,Web,33120.3,25866,7990,33856,Credit Card,No,0,Web,Confirmed,30-06-2024,1.50592231,0,No
498,1,Las Vegas,4,08-11-2024,29-12-2024,30-12-2024,Deluxe,1,Leisure,Web,10545.84,18038,5572,23610,PayPal,Yes,129.0890253,Web,Confirmed,12-06-2024,1.876953583,0,No
121,3,New York,3,08-11-2024,04-12-2024,11-12-2024,Deluxe,1,Leisure,Mobile App,5897,33880,10465,44345,Debit Card,Yes,443.8632279,Web,Confirmed,07-07-2024,6.453768428,0,No
162,1,San Francisco,4,08-11-2024,21-12-2024,26-12-2024,Standard,1,Business,Mobile App,4041,4041,1249,5290,Bank Transfer,Yes,69.50988733,iOS,Confirmed,22-06-2024,1.010673307,0,No
368,1,Los Angeles,4,08-11-2024,19-11-2024,24-11-2024,Deluxe,2,Leisure,Mobile App,14040,36436,11255,47691,Bank Transfer,Yes,199.9801384,Web,Confirmed,16-08-2024,2.907709902,0,No
127,5,Los Angeles,2,08-11-2024,30-12-2024,03-01-2025,Deluxe,1,Business,Web,6940.08,5420,1675,7095,Bank Transfer,Yes,263.1903878,Web,Confirmed,23-06-2024,0,0,No
428,3,Las Vegas,3,08-11-2024,12-11-2024,16-11-2024,Deluxe,1,Leisure,Mobile App,5613,5613,1735,7348,PayPal,Yes,0,Android,Failed,22-12-2024,8.282376045,2.037075729,Yes
203,1,Los Angeles,4,08-11-2024,29-12-2024,05-01-2025,Standard,1,Business,Web,46598.39,36392,11242,47634,Credit Card,Yes,637.2155482,Web,Failed,04-07-2024,9.265109898,0,No
361,1,Chicago,3,08-11-2024,04-12-2024,06-12-2024,Deluxe,1,Leisure,Web,11551,9021,2787,11808,Bank Transfer,Yes,0,Web,Confirmed,26-06-2024,9.365995484,0,No
12,5,Orlando,2,08-11-2024,08-12-2024,09-12-2024,Standard,1,Leisure,Web,23623.15,18449,5699,24148,PayPal,Yes,947.1420987,Web,Confirmed,18-06-2024,0,0,No
86,5,Orlando,4,08-11-2024,11-12-2024,13-12-2024,Deluxe,3,Leisure,Mobile App,7269,31640,9774,41414,PayPal,Yes,806.0657818,iOS,Confirmed,10-10-2024,0,27.82546528,Yes
406,1,Seattle,4,08-11-2024,22-11-2024,29-11-2024,Standard,2,Business,Web,30074.09,23487,7256,30743,Bank Transfer,No,0,Web,Confirmed,12-06-2024,8.362303565,0,No
173,5,Los Angeles,5,08-11-2024,18-11-2024,23-11-2024,Standard,1,Leisure,Web,38083.35,29742,9188,38930,Bank Transfer,Yes,802.3860222,iOS,Confirmed,22-06-2024,0,0,No
360,3,Chicago,2,08-11-2024,27-12-2024,29-12-2024,Standard,1,Leisure,Web,42559.82,4503,1392,5895,Bank Transfer,Yes,0,Android,Confirmed,21-08-2024,0.981030122,4.725831632,Yes
39,5,Miami,4,08-11-2024,,,Standard,1,Leisure,Mobile App,12192,12192,3766,15958,PayPal,Yes,206.7468862,Android,Cancelled,15-06-2024,0,0,No
343,5,Chicago,2,08-11-2024,26-12-2024,01-01-2025,Standard,1,Leisure,Mobile App,7847,7847,2425,10272,Debit Card,Yes,389.4719341,Web,Failed,30-06-2024,0,0,No
297,5,Orlando,4,08-11-2024,29-12-2024,04-01-2025,Standard,1,Business,Web,18007.06,14063,4344,18407,PayPal,Yes,62.85757789,Web,Confirmed,20-06-2024,0,0,No
437,7,Los Angeles,2,08-11-2024,07-12-2024,09-12-2024,Suite,1,Business,Web,13548.51,10581,3269,13850,Debit Card,Yes,469.2933517,iOS,Confirmed,15-06-2024,0,0,No
42,1,Las Vegas,3,08-11-2024,,,Deluxe,1,Business,Mobile App,19834,26811,8282,35093,Credit Card,Yes,0,iOS,Cancelled,07-12-2024,3.388011265,15.29377602,Yes
194,7,Los Angeles,3,08-11-2024,11-12-2024,12-12-2024,Standard,1,Business,Web,21866.36,14628,4519,19147,Debit Card,Yes,330.0461999,iOS,Confirmed,19-06-2024,0,0,No
125,5,Chicago,3,08-11-2024,23-12-2024,24-12-2024,Standard,2,Leisure,Mobile App,15733,15717,4856,20573,Debit Card,Yes,516.4128575,Web,Confirmed,25-06-2024,0,0,No
183,1,Seattle,4,08-11-2024,18-12-2024,22-12-2024,Deluxe,1,Business,Mobile App,17923,6179,1909,8088,Bank Transfer,No,0,Android,Confirmed,11-06-2024,4.732350778,0,No
111,1,San Francisco,3,08-11-2024,10-12-2024,15-12-2024,Standard,1,Business,Web,19296.48,15070,4655,19725,PayPal,Yes,401.9428902,Android,Confirmed,28-06-2024,5.844246992,0,No
356,1,Las Vegas,4,08-11-2024,21-12-2024,25-12-2024,Standard,2,Leisure,Travel Agent,32414,28623,8842,37465,Bank Transfer,No,0,Web,Confirmed,16-06-2024,11.42399884,0,No
285,5,Chicago,3,08-11-2024,06-01-2025,08-01-2025,Standard,1,Business,Travel Agent,10471,10471,3235,13706,PayPal,No,0,Web,Confirmed,27-06-2024,0,0,No
327,5,Los Angeles,3,08-11-2024,14-11-2024,19-11-2024,Deluxe,1,Business,Web,4954.09,3869,1196,5065,PayPal,Yes,691.6954015,Android,Confirmed,03-08-2024,0,0,No
151,5,Las Vegas,2,08-11-2024,21-12-2024,24-12-2024,Standard,2,Business,Mobile App,18350,18350,5669,24019,Credit Card,Yes,512.6221607,Android,Confirmed,28-06-2024,0,0,No
106,3,New York,3,08-11-2024,05-01-2025,08-01-2025,Deluxe,1,Business,Mobile App,25799,25799,7969,33768,Debit Card,Yes,0,Android,Confirmed,16-12-2024,14.4156914,55.91312213,Yes
458,5,Chicago,3,08-11-2024,15-12-2024,16-12-2024,Deluxe,1,Leisure,Web,38512.3,30077,9291,39368,PayPal,No,0,iOS,Confirmed,15-06-2024,0,0,No
329,5,Las Vegas,4,08-11-2024,01-12-2024,02-12-2024,Standard,1,Leisure,Web,45159.15,20266,6261,26527,PayPal,Yes,354.7010832,iOS,Confirmed,17-06-2024,0,0,No
422,5,Boston,5,09-11-2024,17-11-2024,18-11-2024,Standard,2,Leisure,Web,8636.27,6738,2082,8820,Credit Card,Yes,477.7468308,Web,Confirmed,12-06-2024,0,0,No
334,5,Chicago,3,09-11-2024,03-01-2025,06-01-2025,Deluxe,1,Business,Web,16352.26,12758,3942,16700,Credit Card,Yes,762.9377262,Web,Confirmed,29-06-2024,0,0,No
188,3,Boston,4,09-11-2024,22-12-2024,24-12-2024,Deluxe,1,Leisure,Travel Agent,24737,24737,7642,32379,PayPal,Yes,119.0851628,Web,Confirmed,11-06-2024,1.731497487,0,No
328,7,Boston,3,09-11-2024,,,Standard,1,Leisure,Web,26019.04,15733,4860,20593,Bank Transfer,Yes,412.8573719,Android,Cancelled,13-06-2024,0,0,No
337,3,New York,3,09-11-2024,26-11-2024,30-11-2024,Standard,2,Leisure,Travel Agent,25411,25411,7850,33261,Bank Transfer,Yes,0,Web,Confirmed,22-06-2024,11.57058065,0,No
105,7,Boston,5,09-11-2024,17-11-2024,24-11-2024,Standard,2,Leisure,Web,41034.45,32015,9889,41904,Bank Transfer,Yes,597.0819537,Web,Confirmed,04-07-2024,0,0,No
390,3,Los Angeles,2,09-11-2024,17-12-2024,18-12-2024,Standard,2,Leisure,Web,29387.41,22928,7083,30011,PayPal,No,0,Android,Confirmed,29-06-2024,6.24680202,0,No
105,5,New York,3,09-11-2024,,,Deluxe,1,Business,Mobile App,8823,19389,5990,25379,PayPal,Yes,221.0524557,iOS,Cancelled,09-06-2024,0,0,No
334,1,Las Vegas,5,09-11-2024,25-11-2024,28-11-2024,Standard,1,Business,Mobile App,34158,34158,10551,44709,Bank Transfer,Yes,623.2218902,Android,Confirmed,23-06-2024,9.061642203,0,No
133,3,San Francisco,4,09-11-2024,26-12-2024,29-12-2024,Suite,1,Leisure,Mobile App,17620,17620,5443,23063,Debit Card,Yes,310.1484985,Android,Failed,27-06-2024,4.509557138,0,No
44,3,New York,2,09-11-2024,13-12-2024,17-12-2024,Deluxe,1,Business,Mobile App,31367,31367,9690,41057,Credit Card,Yes,862.9825865,Web,Confirmed,13-06-2024,12.54776116,0,No
251,5,Dallas,4,09-11-2024,12-12-2024,14-12-2024,Suite,2,Business,Web,46780.43,36498,11274,47772,PayPal,Yes,639.5446793,iOS,Confirmed,02-07-2024,0,0,No
2,5,Las Vegas,3,09-11-2024,,,Standard,1,Business,Mobile App,8556,8556,2643,11199,Credit Card,No,0,iOS,Cancelled,07-07-2024,0,0,No
349,1,Orlando,4,09-11-2024,20-12-2024,23-12-2024,Standard,2,Leisure,Mobile App,4068,4068,1257,5325,Credit Card,Yes,169.4706954,Web,Confirmed,13-06-2024,2.464102802,0,No
337,5,Dallas,3,09-11-2024,10-11-2024,13-11-2024,Deluxe,1,Leisure,Web,39325.91,30682,9478,40160,Bank Transfer,Yes,0,Android,Confirmed,03-10-2024,0,61.2414985,Yes
466,1,Los Angeles,2,09-11-2024,29-11-2024,03-12-2024,Standard,1,Business,Mobile App,13180,13180,4072,17252,PayPal,Yes,634.1049291,Android,Confirmed,30-06-2024,9.219881517,0,No
174,5,Orlando,3,09-11-2024,21-11-2024,28-11-2024,Standard,2,Leisure,Travel Agent,9193,9193,2840,12033,Debit Card,No,0,Web,Confirmed,19-06-2024,0,0,No
82,5,San Francisco,4,09-11-2024,02-12-2024,06-12-2024,Deluxe,1,Leisure,Web,40009.07,17923,5537,23460,Debit Card,No,0,Web,Confirmed,26-06-2024,0,0,No
274,1,New York,3,09-11-2024,02-01-2025,04-01-2025,Standard,1,Business,Mobile App,27871,27871,8610,36481,Bank Transfer,Yes,677.0879543,Android,Confirmed,11-06-2024,9.844854422,0,No
167,5,San Francisco,4,09-11-2024,29-12-2024,01-01-2025,Suite,1,Business,Web,23938.79,18677,5769,24446,Credit Card,No,0,Web,Confirmed,22-06-2024,0,0,No
348,3,Miami,3,09-11-2024,30-12-2024,03-01-2025,Deluxe,2,Leisure,Web,31602.23,24656,7616,32272,Bank Transfer,No,0,Web,Confirmed,25-06-2024,11.11414958,0,No
347,1,Boston,4,09-11-2024,12-11-2024,15-11-2024,Standard,1,Business,Mobile App,28195,28195,8710,36905,PayPal,Yes,382.5276621,Web,Confirmed,17-06-2024,5.561949702,0,No
153,1,San Francisco,3,09-11-2024,26-11-2024,02-12-2024,Standard,1,Business,Web,40598.67,31675,9784,41459,Bank Transfer,Yes,1055.749384,iOS,Confirmed,03-07-2024,15.35058914,0,No
202,3,San Francisco,4,09-11-2024,19-11-2024,21-11-2024,Standard,1,Leisure,Web,34075.96,10161,3139,13300,Credit Card,Yes,267.1923299,Android,Confirmed,17-07-2024,3.884974728,0,No
395,5,Los Angeles,4,09-11-2024,,,Standard,1,Leisure,Web,25648.62,20011,6182,26193,Credit Card,Yes,651.2838497,Android,Cancelled,26-06-2024,0,0,No
149,5,Orlando,2,09-11-2024,18-12-2024,20-12-2024,Standard,1,Leisure,Web,40217.99,31378,9693,41071,PayPal,Yes,903.4214228,iOS,Confirmed,26-06-2024,0,0,No
352,3,New York,3,09-11-2024,30-11-2024,05-12-2024,Standard,1,Leisure,Web,31726.56,24753,7647,32400,Debit Card,No,0,Web,Confirmed,29-06-2024,0.840908112,0,No
241,7,Orlando,3,09-11-2024,17-12-2024,20-12-2024,Deluxe,2,Business,Web,18181.28,14185,4382,18567,Credit Card,Yes,225.3179408,Android,Confirmed,02-07-2024,0,0,No
110,1,Orlando,3,09-11-2024,14-11-2024,20-11-2024,Suite,2,Business,Travel Agent,23665,23665,7310,30975,Bank Transfer,No,0,Android,Confirmed,10-06-2024,7.759700652,0,No
288,1,Boston,3,09-11-2024,18-11-2024,22-11-2024,Standard,1,Business,Travel Agent,33168,33168,10246,43414,Credit Card,No,0,Android,Confirmed,09-06-2024,6.790629984,0,No
464,5,Los Angeles,4,09-11-2024,21-11-2024,28-11-2024,Deluxe,1,Leisure,Mobile App,35214,17487,5402,22889,Credit Card,Yes,299.9674062,Android,Confirmed,28-06-2024,0,0,No
352,5,San Francisco,5,09-11-2024,06-12-2024,13-12-2024,Deluxe,2,Business,Web,35455.1,15935,4923,20858,Bank Transfer,Yes,133.0764869,iOS,Confirmed,22-06-2024,0,0,No
141,7,Las Vegas,4,09-11-2024,24-12-2024,26-12-2024,Deluxe,1,Leisure,Web,27985.2,13231,4087,17318,Debit Card,Yes,175.8425709,iOS,Confirmed,06-07-2024,0,0,No
47,1,San Francisco,4,09-11-2024,20-12-2024,22-12-2024,Standard,1,Leisure,Web,33529.95,26160,8081,34241,PayPal,No,0,Android,Confirmed,13-06-2024,4.738551827,0,No
74,5,San Francisco,3,09-11-2024,06-12-2024,12-12-2024,Standard,1,Business,Web,47942.96,37405,11554,48959,PayPal,No,0,iOS,Confirmed,27-06-2024,0,0,No
274,5,San Francisco,3,09-11-2024,29-11-2024,06-12-2024,Standard,1,Business,Web,24150.28,18842,5821,24663,Bank Transfer,Yes,253.2795943,Web,Failed,12-06-2024,0,0,No
36,7,Chicago,3,09-11-2024,06-01-2025,09-01-2025,Standard,1,Leisure,Mobile App,33274,33274,10278,43552,Debit Card,No,0,Android,Confirmed,22-06-2024,0,0,No
364,7,Miami,4,09-11-2024,18-11-2024,24-11-2024,Standard,1,Leisure,Web,15957.49,12450,3846,16296,PayPal,Yes,508.4285516,Android,Confirmed,03-07-2024,0,0,No
419,5,Orlando,4,09-11-2024,06-01-2025,11-01-2025,Standard,1,Business,Mobile App,20841,20841,6438,27279,PayPal,Yes,791.1499005,Web,Failed,17-08-2024,0,0,No
427,3,Chicago,4,09-11-2024,22-12-2024,27-12-2024,Deluxe,2,Leisure,Mobile App,31302,31302,9669,40971,Credit Card,Yes,649.9609472,iOS,Confirmed,28-06-2024,9.450427916,0,No
145,5,Chicago,4,09-11-2024,06-12-2024,07-12-2024,Deluxe,1,Leisure,Web,36927.8,28811,8900,37711,Bank Transfer,Yes,232.5694364,Android,Confirmed,28-06-2024,0,0,No
62,3,San Francisco,4,09-11-2024,13-11-2024,18-11-2024,Suite,2,Business,Web,8535.01,6659,2058,8717,Bank Transfer,Yes,0,Android,Failed,19-12-2024,8.649590164,5.776661851,Yes
453,7,Seattle,5,09-11-2024,24-11-2024,29-11-2024,Standard,1,Business,Travel Agent,22220,22220,6864,29084,Bank Transfer,Yes,405.5429276,Android,Confirmed,23-06-2024,0,0,No
243,7,Miami,4,09-11-2024,06-12-2024,07-12-2024,Suite,1,Business,Web,31820.13,24826,7669,32495,PayPal,Yes,529.6970986,Web,Confirmed,29-06-2024,0,0,No
273,7,Las Vegas,4,09-11-2024,26-11-2024,01-12-2024,Standard,2,Leisure,Web,33249.25,25941,8014,33955,Debit Card,No,0,Web,Confirmed,23-06-2024,0,0,No
466,5,New York,4,09-11-2024,10-11-2024,17-11-2024,Standard,2,Business,Web,28409.45,22165,6847,29012,PayPal,Yes,302.0355638,Web,Confirmed,28-06-2024,0,0,No
136,3,Orlando,5,09-11-2024,23-12-2024,26-12-2024,Standard,1,Business,Mobile App,18764,18764,5796,24560,Debit Card,Yes,0,Web,Confirmed,23-06-2024,10.91349708,0,No
358,1,Dallas,4,09-11-2024,23-12-2024,29-12-2024,Standard,1,Leisure,Travel Agent,21118,21118,6524,27642,PayPal,Yes,195.5116546,Android,Confirmed,02-07-2024,2.842738178,0,No
496,7,Boston,3,09-11-2024,26-12-2024,01-01-2025,Standard,1,Leisure,Mobile App,37339,33917,10477,44394,Bank Transfer,Yes,258.0976154,iOS,Confirmed,08-07-2024,0,0,No
5,1,Miami,4,09-11-2024,,,Standard,1,Leisure,Mobile App,28648,28931,8937,37868,Debit Card,No,0,Web,Cancelled,03-07-2024,3.684441366,0,No
296,1,Seattle,4,09-11-2024,11-11-2024,15-11-2024,Deluxe,1,Business,Mobile App,11629,11629,3593,15222,PayPal,Yes,0,Web,Confirmed,22-06-2024,13.86793335,0,No
419,1,Seattle,4,09-11-2024,31-12-2024,06-01-2025,Deluxe,1,Business,Web,31145.94,24300,7507,31807,PayPal,No,0,Web,Confirmed,28-06-2024,9.427978238,0,No
53,1,Boston,2,09-11-2024,10-11-2024,14-11-2024,Deluxe,1,Leisure,Mobile App,22102,22102,6828,28930,PayPal,Yes,147.0641268,Web,Confirmed,08-07-2024,2.138311441,0,No
123,3,Chicago,4,09-11-2024,30-11-2024,02-12-2024,Deluxe,1,Business,Mobile App,22455,22455,6936,29391,Debit Card,Yes,590.6321471,Android,Confirmed,20-09-2024,8.587787551,35.32909092,Yes
194,1,Los Angeles,3,09-11-2024,30-12-2024,03-01-2025,Standard,1,Leisure,Web,47103.43,36750,11352,48102,Credit Card,No,0,Web,Confirmed,24-06-2024,12.84977656,0,No
254,5,Las Vegas,5,09-11-2024,17-12-2024,23-12-2024,Standard,1,Leisure,Web,25251.28,19701,6086,25787,PayPal,Yes,665.5199016,iOS,Confirmed,01-07-2024,0,0,No
485,3,Chicago,4,09-11-2024,,,Standard,1,Leisure,Mobile App,35224,31431,9709,41140,PayPal,No,0,Web,Cancelled,13-06-2024,5.286177639,0,No
171,3,Miami,3,09-11-2024,12-11-2024,14-11-2024,Standard,1,Leisure,Web,19870.6,15503,4789,20292,Debit Card,Yes,107.2525541,Web,Confirmed,15-06-2024,1.559451435,0,No
495,7,Seattle,4,09-11-2024,06-12-2024,08-12-2024,Standard,1,Business,Mobile App,32996,32996,10192,43188,PayPal,Yes,732.5774245,iOS,Confirmed,28-06-2024,0,0,No
355,5,Boston,4,09-11-2024,28-12-2024,01-01-2025,Suite,2,Business,Travel Agent,15393,15393,4755,20148,Bank Transfer,Yes,987.1656666,Android,Confirmed,26-06-2024,0,0,No
29,1,Miami,3,09-11-2024,03-12-2024,04-12-2024,Suite,1,Business,Web,20470.44,26307,8126,34433,Credit Card,Yes,873.7201497,Web,Confirmed,11-06-2024,12.70388526,0,No
137,1,Miami,3,09-11-2024,,,Suite,1,Business,Web,21685.52,16919,5226,22145,Credit Card,Yes,263.3344261,Android,Cancelled,20-06-2024,3.828880832,0,No
362,7,Los Angeles,3,09-11-2024,03-01-2025,04-01-2025,Standard,1,Leisure,Web,30506.36,23801,7352,31153,Credit Card,Yes,132.70226,Android,Confirmed,17-06-2024,0,0,No
271,5,Boston,5,09-11-2024,05-01-2025,09-01-2025,Standard,2,Business,Web,29769.37,31053,9593,40646,PayPal,Yes,251.14594,Android,Confirmed,10-06-2024,0,0,No
491,7,Chicago,3,09-11-2024,14-12-2024,18-12-2024,Deluxe,1,Leisure,Web,32366.14,25252,7801,33053,Debit Card,Yes,501.5809905,Web,Confirmed,21-07-2024,0,0,No
199,1,Chicago,3,09-11-2024,31-12-2024,06-01-2025,Standard,1,Leisure,Mobile App,30860,30860,9533,40393,PayPal,Yes,582.3837576,Android,Confirmed,06-07-2024,8.467856022,0,No
